	sample_id	synthesis_type	target_plug_aspect	specifier	solver	surface_tortuosity_factor	surface_lateral	surface_post_average	top_tortuosity_factor	top_lateral	top_post_average	plug_aspect	stomatal_aspect	stomatal_flux_grad	bottom_flux_grad	mesophyll_flux_grad	mesophyll_flux_sol	curved_flux_grad	top_flux_grad	total_flux_grad	substomatal_mean	top_mean	mesophyll_mean	mesophyll_var	airspace_mean	airspace_var	transport	plug_area	curved_area	mesophyll_area	stomatal_area	stomatal_area_fraction	mesophyll_area_fraction	porosity	surface_centroid	assimilation_substomatal	assimilation_mesophyll_mean
10	00171	contrast	0,15	0	diffusion	1,1349523715172305	0,9206174227522474	1,0423334350940558	1,0867504928998357	0,9920891931571933	1,0780031188406867	0,13985032395220204	0,0	0,014291584754071003	0,0	0,0001964798914089418	0,0	-2,647908325095235e-05	-0,01423971250507309	0,00022187305715578123	0,8000000000000733	0,39999999999999336	0,5928687906107751	0,012638402810541896	0,6315201095062835	0,01512851244785309	0,0	0,06109696862669568	0,8781679312850909	1,1386344929628287	0,06141707969303576	1,0052393935989847	18,636513702012284	0,6506359309704886	0,44773945549238187	0,0	0,0
11	00171	contrast	0,15	1	diffusion	1,1349523715172305	0,9206174227522474	1,0423334350940558	1,0867504928998357	0,9920891931571933	1,0780031188406867	0,13985032395220204	0,02	0,007238160839562662	0,0032835140025920073	0,00010344015641260096	0,0	7,595850933214793e-05	-0,010577574312016471	0,00012349919588303492	0,7999999999999093	0,39999999999995306	0,5433374324405332	0,006992205932018869	0,5719936121146539	0,008370486873454245	0,0	0,061096968626695586	0,8780968888472945	1,1386344929628616	0,0012282216650363173	0,020102824946042586	18,636513702012852	0,6503023485400592	0,44773945549237676	0,0	0,0
12	00171	contrast	0,15	2	diffusion	1,1349523715172305	0,9206174227522474	1,0423334350940558	1,0867504928998357	0,9920891931571933	1,0780031188406867	0,13985032395220204	0,03	0,008785200968656636	0,0028534700344941015	0,00012970858012156184	0,0	-2,007990965742167e-05	-0,011818948819478904	-7,064914586371124e-05	0,7999999999998995	0,3999999999999482	0,5600596120241713	0,008718526306622405	0,5920628393644161	0,010435848888701128	0,0	0,06109696862669571	0,8781052689628908	1,1386344929628547	0,0027999932721644275	0,0458286775121769	18,6365137020127	0,6503459821989932	0,4477394554923693	0,0	0,0
13	00171	contrast	0,15	3	diffusion	1,1349523715172305	0,9206174227522474	1,0423334350940558	1,0867504928998357	0,9920891931571933	1,0780031188406867	0,13985032395220204	0,04	0,009762203887278834	0,0023933441805699864	0,00015670963459620782	0,0	5,2450962989780956e-05	-0,012556402378771349	-0,00019169371333642294	0,8000000000000603	0,40000000000002917	0,5700622318253075	0,009839448119227984	0,6040814837359167	0,0117751244777197	0,0	0,06109696862669572	0,8781148209549225	1,1386344929628394	0,004997986884610692	0,08180417125354515	18,636513702012447	0,6503829219513062	0,44773945549237576	0,0	0,0
14	00171	contrast	0,15	4	diffusion	1,1349523715172305	0,9206174227522474	1,0423334350940558	1,0867504928998357	0,9920891931571933	1,0780031188406867	0,13985032395220204	0,05	0,010419229018346712	0,0023844671014370735	0,00018148776778926904	0,0	5,886911274478536e-05	-0,013040140908335914	3,912091982317184e-06	0,7999999999999197	0,39999999999995717	0,5766760488415046	0,010619542801958962	0,6120265476263287	0,01270875915916584	0,0	0,06109696862669574	0,8781253049834087	1,1386344929628494	0,007824718974249134	0,1280704943326795	18,636513702012603	0,6504266362291563	0,447739455492373	0,0	0,0
15	00027	mixed	0,4	0	diffusion	1,19994920469491	0,82813208542317	0,9939638061070275	1,1900204436709811	0,9495818621210671	1,1289902149581859	0,3874735163026204	0,0	0,1383416801550247	0,0	9,285704939602386e-05	0,0	-0,00014035432390949458	-0,13764078392590823	0,0006533989546015366	0,8000000000011191	0,39999999999999475	0,5971243023082896	0,01158043554629267	0,5972341256461978	0,01488910735464752	0,0	0,46907460380919547	2,432406586050838	2,8117706171072196	0,47172577823003276	1,0056519248735873	5,9942930064296505	0,8130283717785249	0,497851078137021	0,0	0,0
16	00027	mixed	0,4	1	diffusion	1,19994920469491	0,82813208542317	0,9939638061070275	1,1900204436709811	0,9495818621210671	1,1289902149581859	0,3874735163026204	0,02	0,01913155354270596	0,007709049152999239	-8,811483758736801e-07	0,0	9,883215141029147e-05	-0,028122327955644146	-0,001183774256903689	0,8000000000006342	0,4000000000003168	0,4404966409683718	0,0004954391637227345	0,4403803281518551	0,0006547488619784752	0,0	0,46907460380919463	2,4320587582397177	2,8117706171069883	0,001228221665036317	0,0026183930126729275	5,994293006429168	0,8124231516849083	0,49785107813706286	0,0	0,0
17	00027	mixed	0,4	2	diffusion	1,19994920469491	0,82813208542317	0,9939638061070275	1,1900204436709811	0,9495818621210671	1,1289902149581859	0,3874735163026204	0,03	0,028465837763675027	0,009097830971130967	5,8999595505624205e-05	0,0	0,0001246361062870575	-0,03904114488530303	-0,0012938404487032326	0,7999999999995557	0,39999999999977814	0,45619641243084913	0,0009540799404856223	0,45603414524044494	0,0012576110816955987	0,0	0,4690746038091947	2,4320587582397213	2,811770617107053	0,0027999932721644192	0,005969185390610854	5,994293006429306	0,8124231516848712	0,4978510781370408	0,0	0,0
18	00027	mixed	0,4	3	diffusion	1,19994920469491	0,82813208542317	0,9939638061070275	1,1900204436709811	0,9495818621210671	1,1289902149581859	0,3874735163026204	0,04	0,038570226090502965	0,00959892511030308	0,00012865436699611914	0,0	0,000139674517523281	-0,0484811574290818	-4,367734375668689e-05	0,8000000000003191	0,4000000000001596	0,46980144120925793	0,0014720361305125237	0,46959849358693795	0,0019354678906025231	0,0	0,46907460380919414	2,4320587582397093	2,811770617107007	0,004997986884610689	0,010654993563974152	5,994293006429214	0,8124231516848762	0,49785107813706037	0,0	0,0
19	00027	mixed	0,4	4	diffusion	1,19994920469491	0,82813208542317	0,9939638061070275	1,1900204436709811	0,9495818621210671	1,1289902149581859	0,3874735163026204	0,05	0,04589068647335794	0,010166784644137315	6,164279945209464e-05	0,0	0,0002007204206994799	-0,056918710518256116	-0,0005988761806109508	0,799999999999851	0,3999999999999244	0,48195409504523723	0,0020292896021501454	0,48171452801526554	0,0026616153568745048	0,0	0,4690746038091954	2,432058758239722	2,811770617106971	0,007824718974249138	0,016681182291062562	5,994293006429121	0,8124231516849926	0,4978510781370637	0,0	0,0
20	00165	contrast	0,1	0	diffusion	1,116916929183248	0,9537344234342374	1,0631363927332935	1,055501004341485	0,9963168491856763	1,0515711128011929	0,0879710414068307	0,0	0,007583708235252278	0,0	9,249990079516348e-06	0,0	-4,114657092819017e-06	-0,007581293610213494	7,549958025459038e-06	0,8000000000000655	0,40000000000003666	0,6033765442865948	0,012531245740629362	0,6026552678470047	0,014149383316116364	0,0	0,024175895044309094	0,5522184704878292	0,2680915614638006	0,024284845729718833	1,0045065833223572	11,089209353881119	0,8114620570320261	0,5090421441794306	0,0	0,0
21	00165	contrast	0,1	1	diffusion	1,116916929183248	0,9537344234342374	1,0631363927332935	1,055501004341485	0,9963168491856763	1,0515711128011929	0,0879710414068307	0,02	0,004508041857435001	0,0018381786049373882	5,510494123640475e-05	0,0	-4,223191673340313e-06	-0,006555855926864398	-0,00015875371492893973	0,800000000000074	0,40000000000003594	0,5759311389310595	0,00938690784573682	0,5752680927773649	0,010594088703753708	0,0	0,024175895044309146	0,5521950078686135	0,26809156146380264	0,0012282216650363169	0,05080356540203596	11,08920935388118	0,8112946717837558	0,5090421441794215	0,0	0,0
