	sample_id	specifier	synthesis_type	plug_aspect	stomatal_aspect	porosity	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	assimilation_rate	resistance_t	resistance_m	pipe_resistance_t	pipe_resistance_m	inlet_resistance	calculated_resistance_t	calculated_resistance_m	standard_tomas	standard_earles	stomatal_area_fraction	mesophyll_area_fraction	plug_area
26	00038	1	mixed	0,23949021869140008	0,02	0,8525138886971002	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,12380936362343939	3,2307734107796806	2,5925683659138796	1,269026718013541	0,6352865026196038	1,9712160178134988	3,2402427358270396	2,6065025204331027	0,6909959169916374	0,61605460487122	0,006854245673198707	8,802650144650332	0,17919136891151702
27	00038	2	mixed	0,23949021869140008	0,03	0,8525138886969337	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,15894974322062172	2,5165186926074083	1,8782459240363134	1,269026718013541	0,6352865026196038	1,254271457202816	2,523298175216357	1,8895579598224197	0,6909959169917724	0,6160546048713403	0,015625715061907047	8,802650144649462	0,17919136891151652
28	00038	3	mixed	0,23949021869140008	0,04	0,8524557044316812	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,18537834124153438	2,1577493752557135	1,5196584257096721	1,269026718013541	0,6352865026196038	0,8957991768974743	2,1648258949110155	1,5310856795170782	0,6910430808379566	0,6160966536069562	0,027891895212200025	8,802650144650295	0,17919136891151666
29	00038	4	mixed	0,23949021869140008	0,05	0,8525272862775969	1,178167232536719	0,8915459407536205	1,1404216283408781	0,9793730698478413	0,2064289997365815	1,9377122425169417	1,2998133009875459	1,269026718013541	0,6352865026196038	0,6807158087142695	1,9497425267278106	1,3160023113338735	0,6909850578982456	0,6160449234905863	0,043666829612272744	8,80265014465054	0,179191368911517
30	00003	0	mixed	0,23433614605202668	0,23433614605202668	0,9682005275017608	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,37982518783087976	1,0531160460535882	0,5489284589152796	1,0531160460535882	0,5489284589152796	0,0	1,0531160460535882	0,5489284589152796	0,5911575347468594	0,530156530393335	1,0055440713556585	2,4583409106312772	0,17156220245583437
31	00003	1	mixed	0,23433614605202668	0,02	0,9676943460775214	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,1386208939369938	2,8855678869158243	2,3788433098219697	1,0531160460535882	0,5489284589152796	1,8835014909553591	2,9366175370089476	2,432429949870639	0,5914667573480877	0,5304338445976724	0,0071590458006186046	2,458340910631287	0,17156220245583398
32	00003	2	mixed	0,23433614605202668	0,03	0,9676943460775776	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,181556339979202	2,2031728555774186	1,6964689129863026	1,0531160460535882	0,5489284589152796	1,1970836241238996	2,250199670177488	1,7460120830391792	0,5914667573480533	0,5304338445976415	0,01632057196797319	2,4583409106312786	0,17156220245583395
33	00003	3	mixed	0,23433614605202668	0,04	0,9675730863171477	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,21517342009254545	1,8589656651278603	1,3524774609849233	1,0531160460535882	0,5489284589152796	0,8538746907081696	1,9069907367617578	1,4028031496234492	0,5915408821023613	0,5305003204864704	0,029132214515008647	2,45834091063128	0,1715622024558342
34	00003	4	mixed	0,23433614605202668	0,05	0,9675633263954343	1,1447180739570995	0,8968109162650769	1,130159333116259	0,9788858698204317	0,24207147296688505	1,6524045361379776	1,1458999071959022	1,0531160460535882	0,5489284589152796	0,6479493306587316	1,7010653767123198	1,1968777895740113	0,591546849042759	0,5305056717037558	0,04560864142708522	2,4583409106312843	0,17156220245583403
35	00036	0	mixed	0,14465274030948716	0,14465274030948716	0,7919937339624076	1,1346888960697865	0,9304040561706217	1,092142387439986	0,9920891931571933	0,2843845480794617	1,406546180871537	0,7343315214185389	1,406546180871537	0,7343315214185389	0,0	1,406546180871537	0,7343315214185389	0,7163496675616661	0,6664946363358505	1,005270038033985	13,220522533113874	0,06538289593270262
