	sample_id	synthesis_type	target_plug_aspect	specifier	solver	surface_tortuosity_factor	surface_lateral	top_tortuosity_factor	top_lateral	plug_aspect	stomatal_aspect	stomatal_flux_grad	bottom_flux_grad	mesophyll_flux_grad	mesophyll_flux_sol	curved_flux_grad	top_flux_grad	total_flux_grad	substomatal_mean	top_mean	mesophyll_mean	mesophyll_var	airspace_mean	airspace_var	transport	plug_area	curved_area	mesophyll_area	stomatal_area	stomatal_area_fraction	mesophyll_area_fraction	porosity	assimilation_substomatal	assimilation_mesophyll_mean
11	00076	mixed	0,4	1	diffusion	1,2119892510111123	0,8072117315241065	1,1986633199002628	0,9504950522449078	0,38727521713639135	0,02	0,01845053948946439	0,008655892133203714	7,054798160611883e-05	0,0	5,167886242341373e-05	-0,027098965236611296	0,0001296932300863533	0,8000000000000488	0,40000000000002434	0,442296804424403	0,0005658359077853602	0,4441648571739563	0,0007484301268024724	0,0	0,46859460557910537	2,4309304570526815	5,03099888095127	0,0012282216650363186	0,0026210751263737657	10,736356801917912	0,7673931901855136	0,0	0,0
12	00076	mixed	0,4	2	diffusion	1,2119892510111123	0,8072117315241065	1,1986633199002628	0,9504950522449078	0,38727521713639135	0,03	0,027894979207768195	0,008303083495616701	0,00022190932250191757	0,0	9,588348937871777e-05	-0,03710612417765484	-0,0005902686623914868	0,7999999999999754	0,39999999999998836	0,45790999171899505	0,0010594168686223137	0,4604707763267762	0,001399596642359096	0,0	0,46859460557910504	2,4309304570526944	5,030998880951172	0,00279999327216442	0,005975299840902125	10,736356801917712	0,7673931901854762	0,0	0,0
13	00076	mixed	0,4	3	diffusion	1,2119892510111123	0,8072117315241065	1,1986633199002628	0,9504950522449078	0,38727521713639135	0,04	0,0356752186096532	0,008999509634065888	9,130655763483831e-05	0,0	7,508306241517241e-05	-0,04583077170762976	-0,0009896538438612028	0,800000000000121	0,400000000000061	0,47147744113330875	0,0016115539330188256	0,4746436535735345	0,002127130542343391	0,0	0,4685946055791053	2,430930457052685	5,030998880951145	0,004997986884610698	0,010665907855328413	10,73635680191765	0,767393190185734	0,0	0,0
14	00076	mixed	0,4	4	diffusion	1,2119892510111123	0,8072117315241065	1,1986633199002628	0,9504950522449078	0,38727521713639135	0,05	0,04378146420227366	0,009077298964480706	9,506204987694068e-05	0,0	0,00017654608932562106	-0,05339123891320236	-0,0002608676072449205	0,8000000000002734	0,40000000000013963	0,48330860597254527	0,0021854688470103883	0,48700677185865154	0,002882846033210519	0,0	0,46859460557910515	2,4309304570526886	5,030998880951001	0,007824718974249174	0,01669826942326645	10,736356801917346	0,7673931901856281	0,0	0,0
15	00101	mixed	0,25	0	diffusion	1,1765922354119858	0,8969386324663453	1,1418674433022762	0,9795867267205877	0,23734910295164277	0,0	0,048438536561728064	0,0	9,312263728465339e-05	0,0	-0,00010727657716747963	-0,04827841404848368	0,00014596857336068736	0,8000000000000397	0,399999999999955	0,5969987875501601	0,011146195541494004	0,6022530233641614	0,015663128860534118	0,0	0,17601567068068605	1,4902433504905535	1,8300910308259888	0,17699211429296102	1,0055474811333496	10,397318737295826	0,7761666521193613	0,0	0,0
16	00101	mixed	0,25	1	diffusion	1,1765922354119858	0,8969386324663453	1,1418674433022762	0,9795867267205877	0,23734910295164277	0,02	0,014226248835533873	0,006789019957024795	6,159924337235945e-05	0,0	0,0001691591945648571	-0,020939149742226795	0,0003068774882688613	0,7999999999996293	0,3999999999998141	0,48572660664916806	0,0021390571198554417	0,487791847330596	0,002984831862786109	0,0	0,17601567068068596	1,490050377723503	1,830091030826058	0,001228221665036318	0,006977910888766619	10,397318737296226	0,7756268594252831	0,0	0,0
17	00101	mixed	0,25	2	diffusion	1,1765922354119858	0,8969386324663453	1,1418674433022762	0,9795867267205877	0,23734910295164277	0,03	0,019659331037556547	0,006047058830100181	0,00012901689228509832	0,0	0,00019395599790015283	-0,026406739326728622	-0,00037737656888637585	0,799999999999894	0,3999999999999439	0,5080912307489923	0,0034000926528991284	0,5106993928982587	0,004741839953756742	0,0	0,1760156706806865	1,4900503777234984	1,8300910308260114	0,002799993272164422	0,015907636299292607	10,39731873729593	0,7756268594253015	0,0	0,0
18	00101	mixed	0,25	3	diffusion	1,1765922354119858	0,8969386324663453	1,1418674433022762	0,9795867267205877	0,23734910295164277	0,04	0,023751430888226226	0,006230689807943601	0,0002003094692603663	0,0	0,00028308776937689673	-0,030426376277666575	3,914165714094582e-05	0,7999999999999436	0,39999999999997043	0,5245460288468163	0,0045123272100101195	0,5275482851688209	0,006289356676305931	0,0	0,17601567068068644	1,490031622278595	1,83009103082603	0,0049979868846107035	0,028395124509553765	10,397318737296038	0,775627278984464	0,0	0,0
19	00101	mixed	0,25	4	diffusion	1,1765922354119858	0,8969386324663453	1,1418674433022762	0,9795867267205877	0,23734910295164277	0,05	0,026840058443119617	0,005387797651528084	-0,00010427415615937566	0,0	0,00019127187544813807	-0,03352057866217005	-0,001205724848233843	0,8000000000001225	0,40000000000006164	0,5373084429856526	0,005482340039515832	0,5406339122168428	0,007640087176161164	0,0	0,17601567068068588	1,4900233972205692	1,8300910308260212	0,007824718974249158	0,04445467238223444	10,397318737296022	0,7755886088186199	0,0	0,0
20	00096	mixed	0,35	0	diffusion	1,1833687509222695	0,8029988186219077	1,1702096519540004	0,9613010317992284	0,33252068317541394	0,0	0,09870598533019409	0,0	-9,878677006289111e-05	0,0	2,5529318413840154e-06	-0,098425349475807	0,00018440201617278757	0,8000000000009883	0,3999999999999407	0,5995841198979323	0,011585973588622648	0,6008205276470704	0,014867512235942673	0,0	0,34545795720533873	2,0877729194585557	4,353191553863213	0,3474027349743609	1,0056295642594395	12,601219520544129	0,79653788966719	0,0	0,0
21	00096	mixed	0,35	1	diffusion	1,1833687509222695	0,8029988186219077	1,1702096519540004	0,9613010317992284	0,33252068317541394	0,02	0,017457560293178794	0,00739658723379908	3,317434017765238e-05	0,0	-9,473522400298825e-06	-0,025989716607354312	-0,001111868262599242	0,800000000000071	0,40000000000003455	0,45301566627206763	0,0008404501446602436	0,4530859870541013	0,001071500279030149	0,0	0,3454579572053385	2,0874927466062116	4,353191553863165	0,0012282216650363175	0,0035553433910519784	12,601219520544	0,7960061938306081	0,0	0,0
22	00096	mixed	0,35	2	diffusion	1,1833687509222695	0,8029988186219077	1,1702096519540004	0,9613010317992284	0,33252068317541394	0,03	0,025965301106468604	0,00808517061156849	-2,327424077100933e-05	0,0	2,3394664450699865e-05	-0,03499127771882998	-0,0009406855771124597	0,7999999999996533	0,3999999999998295	0,47136346532174855	0,0015219409361067772	0,47146128594669334	0,0019379097896203286	0,0	0,3454579572053373	2,087492746606218	4,3531915538633355	0,0027999932721644236	0,008105163635006766	12,601219520544538	0,7960061938307369	0,0	0,0
